Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2009,AFG,Afghanistan,UZB,Uzbekistan,NOR,Norway,31
2009,COD,Dem. Rep. of the Congo,IND,India,CAN,Canada,1
2009,AFG,Afghanistan,UZB,Uzbekistan,CHE,Switzerland,26
2009,MMR,Myanmar,KHM,Cambodia,NOR,Norway,1
2009,ERI,Eritrea,PAK,Pakistan,FIN,Finland,1
2009,MMR,Myanmar,THA,Thailand,SWE,Sweden,106
2009,MMR,Myanmar,FSM,Micronesia (Federated States of),USA,United States of America,1
2009,IRN,Iran (Islamic Rep. of),PAK,Pakistan,CAN,Canada,10
2009,AFG,Afghanistan,UZB,Uzbekistan,NLD,Netherlands,13
2009,SOM,Somalia,PAK,Pakistan,USA,United States of America,9
2009,IRQ,Iraq,IDN,Indonesia,AUS,Australia,7
2009,AFG,Afghanistan,KGZ,Kyrgyzstan,USA,United States of America,6
2009,MMR,Myanmar,BGD,Bangladesh,NZL,New Zealand,12
2009,MMR,Myanmar,SGP,Singapore,FIN,Finland,1
2009,AFG,Afghanistan,TJK,Tajikistan,SWE,Sweden,8
2009,IRN,Iran (Islamic Rep. of),MYS,Malaysia,USA,United States of America,5
2009,IRQ,Iraq,IND,India,CAN,Canada,3
2009,IRQ,Iraq,UZB,Uzbekistan,CHE,Switzerland,1
2009,MMR,Myanmar,IND,India,NOR,Norway,6
2010,SOM,Somalia,NPL,Nepal,USA,United States of America,19
2010,AFG,Afghanistan,IND,India,NLD,Netherlands,7
2010,SOM,Somalia,NPL,Nepal,CAN,Canada,11
2010,SOM,Somalia,MYS,Malaysia,NZL,New Zealand,2
2010,AFG,Afghanistan,TKM,Turkmenistan,SWE,Sweden,7
2010,IRQ,Iraq,IND,India,CAN,Canada,7
2010,IRQ,Iraq,CHN,China,USA,United States of America,15
2010,IRN,Iran (Islamic Rep. of),IND,India,AUS,Australia,2
2010,IRQ,Iraq,MYS,Malaysia,NOR,Norway,1
2010,BTN,Bhutan,NPL,Nepal,DNK,Denmark,184
2010,AFG,Afghanistan,MYS,Malaysia,USA,United States of America,39
2010,IRQ,Iraq,MYS,Malaysia,AUS,Australia,19
2010,SDN,Sudan,IND,India,CAN,Canada,1
2010,AFG,Afghanistan,PAK,Pakistan,USA,United States of America,72
2010,IRQ,Iraq,IRN,Iran (Islamic Rep. of),NLD,Netherlands,2
2010,MMR,Myanmar,MYS,Malaysia,ROU,Romania,1
2010,AFG,Afghanistan,PAK,Pakistan,CAN,Canada,37
2010,BTN,Bhutan,NPL,Nepal,NZL,New Zealand,232
2010,AFG,Afghanistan,UZB,Uzbekistan,SWE,Sweden,113
2010,SOM,Somalia,CHN,China,USA,United States of America,2
2010,MMR,Myanmar,IND,India,AUS,Australia,158
2010,AFG,Afghanistan,IDN,Indonesia,CAN,Canada,4
2010,SOM,Somalia,CHN,China,SWE,Sweden,1
2010,MMR,Myanmar,THA,Thailand,JPN,Japan,35
2010,MMR,Myanmar,MYS,Malaysia,NOR,Norway,226
2010,IRQ,Iraq,THA,Thailand,DNK,Denmark,3
2010,ERI,Eritrea,MYS,Malaysia,USA,United States of America,1
2010,MMR,Myanmar,MYS,Malaysia,AUS,Australia,713
2010,IRN,Iran (Islamic Rep. of),PAK,Pakistan,USA,United States of America,1
2010,IRQ,Iraq,MYS,Malaysia,NLD,Netherlands,1
2010,SOM,Somalia,PAK,Pakistan,CAN,Canada,3
2010,MMR,Myanmar,THA,Thailand,NZL,New Zealand,224
2010,ERI,Eritrea,HKG,"China, Hong Kong SAR",USA,United States of America,3
2010,AFG,Afghanistan,IDN,Indonesia,AUS,Australia,217
2010,SOM,Somalia,IDN,Indonesia,CAN,Canada,1
2010,IRN,Iran (Islamic Rep. of),IND,India,SWE,Sweden,2
2010,BTN,Bhutan,NPL,Nepal,NOR,Norway,62
2010,IRN,Iran (Islamic Rep. of),MYS,Malaysia,USA,United States of America,13
2010,BTN,Bhutan,NPL,Nepal,AUS,Australia,1451
2010,IRN,Iran (Islamic Rep. of),THA,Thailand,USA,United States of America,5
2010,BTN,Bhutan,NPL,Nepal,NLD,Netherlands,13
2010,IRN,Iran (Islamic Rep. of),THA,Thailand,CAN,Canada,2
2010,SOM,Somalia,HKG,"China, Hong Kong SAR",USA,United States of America,1
2010,COD,Dem. Rep. of the Congo,IDN,Indonesia,AUS,Australia,7
2010,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),CAN,Canada,36
2010,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),SWE,Sweden,255
2010,AFG,Afghanistan,PAK,Pakistan,NOR,Norway,1
2010,IRQ,Iraq,MYS,Malaysia,USA,United States of America,11
2010,SOM,Somalia,NPL,Nepal,AUS,Australia,5
2010,IRQ,Iraq,THA,Thailand,USA,United States of America,25
2010,AFG,Afghanistan,PAK,Pakistan,NLD,Netherlands,1
2010,IRQ,Iraq,THA,Thailand,CAN,Canada,1
2010,AFG,Afghanistan,IND,India,USA,United States of America,31
2010,IRN,Iran (Islamic Rep. of),IDN,Indonesia,AUS,Australia,34
2010,AFG,Afghanistan,KAZ,Kazakhstan,CAN,Canada,5
2010,AFG,Afghanistan,KGZ,Kyrgyzstan,SWE,Sweden,6
2010,IRQ,Iraq,PAK,Pakistan,NOR,Norway,2
2010,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),DEU,Germany,1
2010,MMR,Myanmar,MYS,Malaysia,USA,United States of America,10883
2010,AFG,Afghanistan,PAK,Pakistan,AUS,Australia,7
2010,MMR,Myanmar,THA,Thailand,CAN,Canada,19
2010,MMR,Myanmar,THA,Thailand,USA,United States of America,9620
2010,MMR,Myanmar,THA,Thailand,NLD,Netherlands,76
2010,COD,Dem. Rep. of the Congo,IND,India,USA,United States of America,1
2010,IRQ,Iraq,IDN,Indonesia,AUS,Australia,158
2010,MMR,Myanmar,MYS,Malaysia,CZE,Czechia,27
2010,AFG,Afghanistan,MYS,Malaysia,CAN,Canada,15
2010,IRN,Iran (Islamic Rep. of),IND,India,NZL,New Zealand,2
2010,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),FIN,Finland,185
2010,IRQ,Iraq,MYS,Malaysia,SWE,Sweden,1
2010,AFG,Afghanistan,TJK,Tajikistan,NOR,Norway,8
2010,SOM,Somalia,MYS,Malaysia,USA,United States of America,86
2010,IRN,Iran (Islamic Rep. of),PAK,Pakistan,AUS,Australia,4
2010,AFG,Afghanistan,TKM,Turkmenistan,CAN,Canada,1
2010,SOM,Somalia,THA,Thailand,USA,United States of America,30
2010,SOM,Somalia,THA,Thailand,NLD,Netherlands,5
2010,ERI,Eritrea,IND,India,USA,United States of America,2
2010,MMR,Myanmar,IDN,Indonesia,AUS,Australia,25
2010,MMR,Myanmar,THA,Thailand,CZE,Czechia,27
2010,IRQ,Iraq,MYS,Malaysia,CAN,Canada,4
2010,MMR,Myanmar,IND,India,NZL,New Zealand,6
2010,IRQ,Iraq,MYS,Malaysia,FIN,Finland,1
2010,AFG,Afghanistan,PAK,Pakistan,SWE,Sweden,4
2010,MMR,Myanmar,BGD,Bangladesh,GBR,United Kingdom of Great Britain and Northern Ireland,112
2010,MMR,Myanmar,THA,Thailand,AUS,Australia,943
2010,SDN,Sudan,MYS,Malaysia,USA,United States of America,31
2010,AFG,Afghanistan,UZB,Uzbekistan,CAN,Canada,86
2010,AFG,Afghanistan,TJK,Tajikistan,USA,United States of America,14
2010,ERI,Eritrea,HKG,"China, Hong Kong SAR",CAN,Canada,2
2010,IRQ,Iraq,IND,India,USA,United States of America,9
2010,SOM,Somalia,IDN,Indonesia,AUS,Australia,39
2010,MMR,Myanmar,MYS,Malaysia,CAN,Canada,126
2010,SOM,Somalia,IND,India,NZL,New Zealand,3
2010,COD,Dem. Rep. of the Congo,THA,Thailand,FIN,Finland,3
2010,IRQ,Iraq,PAK,Pakistan,SWE,Sweden,2
2010,MMR,Myanmar,MYS,Malaysia,GBR,United Kingdom of Great Britain and Northern Ireland,6
2010,BTN,Bhutan,NPL,Nepal,USA,United States of America,16876
2010,IRQ,Iraq,UZB,Uzbekistan,CAN,Canada,1
2010,AFG,Afghanistan,TKM,Turkmenistan,USA,United States of America,1
2010,SOM,Somalia,HKG,"China, Hong Kong SAR",CAN,Canada,4
2010,MMR,Myanmar,IND,India,USA,United States of America,220
2010,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),AUS,Australia,219
2010,IRQ,Iraq,CHN,China,FRA,France,7
2010,IRQ,Iraq,NPL,Nepal,USA,United States of America,2
2010,BTN,Bhutan,NPL,Nepal,CAN,Canada,1667
2010,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NZL,New Zealand,5
2010,MMR,Myanmar,THA,Thailand,FIN,Finland,146
2010,MMR,Myanmar,THA,Thailand,SWE,Sweden,50
2010,BTN,Bhutan,NPL,Nepal,GBR,United Kingdom of Great Britain and Northern Ireland,132
2010,ERI,Eritrea,AFG,Afghanistan,USA,United States of America,1
2010,AFG,Afghanistan,UZB,Uzbekistan,USA,United States of America,8
2010,AFG,Afghanistan,IND,India,CAN,Canada,19
2010,SOM,Somalia,NPL,Nepal,FRA,France,1
2010,IRQ,Iraq,MYS,Malaysia,DNK,Denmark,1
2010,SOM,Somalia,IND,India,USA,United States of America,94
2010,IRQ,Iraq,IRN,Iran (Islamic Rep. of),AUS,Australia,10
2010,MMR,Myanmar,IND,India,CAN,Canada,27
2010,MMR,Myanmar,NPL,Nepal,USA,United States of America,1
2010,MMR,Myanmar,NPL,Nepal,CAN,Canada,4
2010,MMR,Myanmar,MYS,Malaysia,NZL,New Zealand,304
2010,SOM,Somalia,THA,Thailand,FIN,Finland,2
2010,AFG,Afghanistan,TJK,Tajikistan,SWE,Sweden,14
2010,MMR,Myanmar,THA,Thailand,GBR,United Kingdom of Great Britain and Northern Ireland,2
2010,IRN,Iran (Islamic Rep. of),IND,India,CAN,Canada,6
2010,MMR,Myanmar,BGD,Bangladesh,USA,United States of America,272
2010,MMR,Myanmar,BGD,Bangladesh,AUS,Australia,108
2010,COD,Dem. Rep. of the Congo,THA,Thailand,FRA,France,6
2010,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NOR,Norway,194
2010,MMR,Myanmar,MYS,Malaysia,DNK,Denmark,5
2010,MMR,Myanmar,LKA,Sri Lanka,USA,United States of America,54
2010,AFG,Afghanistan,MYS,Malaysia,AUS,Australia,62
2010,SOM,Somalia,IND,India,CAN,Canada,8
2011,AFG,Afghanistan,IDN,Indonesia,AUS,Australia,247
2011,SOM,Somalia,HKG,"China, Hong Kong SAR",USA,United States of America,26
2011,MMR,Myanmar,THA,Thailand,SWE,Sweden,13
2011,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),FIN,Finland,344
2011,BTN,Bhutan,NPL,Nepal,GBR,United Kingdom of Great Britain and Northern Ireland,180
2011,SOM,Somalia,MYS,Malaysia,USA,United States of America,206
2011,SOM,Somalia,HKG,"China, Hong Kong SAR",CAN,Canada,18
2011,BTN,Bhutan,NPL,Nepal,AUS,Australia,904
2011,IRQ,Iraq,CHN,China,USA,United States of America,2
2011,IRQ,Iraq,CHN,China,FRA,France,6
2011,SOM,Somalia,NPL,Nepal,CAN,Canada,3
2011,MMR,Myanmar,THA,Thailand,USA,United States of America,6707
2011,IRN,Iran (Islamic Rep. of),IDN,Indonesia,AUS,Australia,15
2011,AFG,Afghanistan,IND,India,USA,United States of America,6
2011,IRQ,Iraq,IRN,Iran (Islamic Rep. of),FIN,Finland,4
2011,AFG,Afghanistan,PAK,Pakistan,GBR,United Kingdom of Great Britain and Northern Ireland,6
2011,SDN,Sudan,MYS,Malaysia,USA,United States of America,5
2011,AFG,Afghanistan,IND,India,CAN,Canada,21
2011,AFG,Afghanistan,PAK,Pakistan,AUS,Australia,149
2011,SOM,Somalia,THA,Thailand,USA,United States of America,32
2011,AFG,Afghanistan,TKM,Turkmenistan,FRA,France,5
2011,AFG,Afghanistan,PAK,Pakistan,CAN,Canada,109
2011,AFG,Afghanistan,UZB,Uzbekistan,GBR,United Kingdom of Great Britain and Northern Ireland,3
2011,IRQ,Iraq,IDN,Indonesia,AUS,Australia,26
2011,ERI,Eritrea,IND,India,USA,United States of America,4
2011,IRQ,Iraq,THA,Thailand,FIN,Finland,1
2011,SOM,Somalia,CHN,China,SWE,Sweden,4
2011,IRN,Iran (Islamic Rep. of),PAK,Pakistan,AUS,Australia,19
2011,SYR,Syrian Arab Rep.,MYS,Malaysia,USA,United States of America,1
2011,MMR,Myanmar,IND,India,CAN,Canada,4
2011,AFG,Afghanistan,TJK,Tajikistan,USA,United States of America,30
2011,AFG,Afghanistan,UZB,Uzbekistan,FRA,France,12
2011,MMR,Myanmar,PAK,Pakistan,CAN,Canada,1
2011,MMR,Myanmar,THA,Thailand,JPN,Japan,31
2011,MMR,Myanmar,MYS,Malaysia,DNK,Denmark,178
2011,MMR,Myanmar,THA,Thailand,FIN,Finland,141
2011,SOM,Somalia,HKG,"China, Hong Kong SAR",SWE,Sweden,1
2011,SOM,Somalia,IDN,Indonesia,AUS,Australia,8
2011,IRN,Iran (Islamic Rep. of),IND,India,USA,United States of America,3
2011,AFG,Afghanistan,FJI,Fiji,NZL,New Zealand,3
2011,IRN,Iran (Islamic Rep. of),THA,Thailand,AUS,Australia,2
2011,BTN,Bhutan,NPL,Nepal,USA,United States of America,10403
2011,AFG,Afghanistan,IDN,Indonesia,CAN,Canada,3
2011,AFG,Afghanistan,TKM,Turkmenistan,USA,United States of America,3
2011,SOM,Somalia,PAK,Pakistan,CAN,Canada,4
2011,BTN,Bhutan,NPL,Nepal,DNK,Denmark,133
2011,SOM,Somalia,FJI,Fiji,NZL,New Zealand,1
2011,SOM,Somalia,THA,Thailand,FIN,Finland,1
2011,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),AUS,Australia,324
2011,MMR,Myanmar,IND,India,USA,United States of America,120
2011,MMR,Myanmar,THA,Thailand,AUS,Australia,580
2011,SOM,Somalia,NPL,Nepal,USA,United States of America,13
2011,AFG,Afghanistan,KAZ,Kazakhstan,CAN,Canada,2
2011,MMR,Myanmar,THA,Thailand,CAN,Canada,2
2011,MMR,Myanmar,MYS,Malaysia,NZL,New Zealand,163
2011,IRQ,Iraq,IRN,Iran (Islamic Rep. of),AUS,Australia,10
2011,SOM,Somalia,IND,India,USA,United States of America,19
2011,AFG,Afghanistan,PAK,Pakistan,USA,United States of America,62
2011,AFG,Afghanistan,MYS,Malaysia,CAN,Canada,4
2011,AFG,Afghanistan,TJK,Tajikistan,CAN,Canada,12
2011,BTN,Bhutan,NPL,Nepal,NZL,New Zealand,88
2011,AFG,Afghanistan,MYS,Malaysia,AUS,Australia,60
2011,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),USA,United States of America,101
2011,IRN,Iran (Islamic Rep. of),PAK,Pakistan,USA,United States of America,1
2011,ERI,Eritrea,MYS,Malaysia,CAN,Canada,1
2011,SOM,Somalia,CHN,China,USA,United States of America,7
2011,AFG,Afghanistan,IND,India,SWE,Sweden,7
2011,AFG,Afghanistan,TKM,Turkmenistan,CAN,Canada,5
2011,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NOR,Norway,279
2011,MMR,Myanmar,THA,Thailand,NZL,New Zealand,188
2011,IRN,Iran (Islamic Rep. of),MYS,Malaysia,AUS,Australia,2
2011,AFG,Afghanistan,IND,India,NLD,Netherlands,10
2011,AFG,Afghanistan,MYS,Malaysia,USA,United States of America,14
2011,IRQ,Iraq,PAK,Pakistan,USA,United States of America,1
2011,IRN,Iran (Islamic Rep. of),MYS,Malaysia,CAN,Canada,2
2011,AFG,Afghanistan,HKG,"China, Hong Kong SAR",USA,United States of America,3
2011,SOM,Somalia,IND,India,SWE,Sweden,10
2011,AFG,Afghanistan,UZB,Uzbekistan,CAN,Canada,4
2011,MMR,Myanmar,MYS,Malaysia,NOR,Norway,184
2011,COD,Dem. Rep. of the Congo,FJI,Fiji,AUS,Australia,1
2011,SOM,Somalia,THA,Thailand,NZL,New Zealand,1
2011,IRQ,Iraq,MYS,Malaysia,AUS,Australia,30
2011,MMR,Myanmar,IND,India,NLD,Netherlands,39
2011,IRN,Iran (Islamic Rep. of),MYS,Malaysia,USA,United States of America,18
2011,MMR,Myanmar,MYS,Malaysia,CAN,Canada,107
2011,SOM,Somalia,PAK,Pakistan,USA,United States of America,16
2011,ERI,Eritrea,HKG,"China, Hong Kong SAR",USA,United States of America,1
2011,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),SWE,Sweden,405
2011,BTN,Bhutan,NPL,Nepal,NOR,Norway,181
2011,AFG,Afghanistan,IND,India,AUS,Australia,4
2011,BTN,Bhutan,NPL,Nepal,NLD,Netherlands,101
2011,IRQ,Iraq,MYS,Malaysia,USA,United States of America,103
2011,IRN,Iran (Islamic Rep. of),AFG,Afghanistan,CAN,Canada,2
2011,MMR,Myanmar,MYS,Malaysia,AUS,Australia,903
2011,SOM,Somalia,MYS,Malaysia,CAN,Canada,8
2011,IRN,Iran (Islamic Rep. of),THA,Thailand,USA,United States of America,1
2011,MMR,Myanmar,IND,India,AUS,Australia,140
2011,MMR,Myanmar,HKG,"China, Hong Kong SAR",USA,United States of America,1
2011,MMR,Myanmar,MYS,Malaysia,SWE,Sweden,35
2011,AFG,Afghanistan,TJK,Tajikistan,NOR,Norway,5
2011,MMR,Myanmar,THA,Thailand,NLD,Netherlands,104
2011,MMR,Myanmar,MYS,Malaysia,USA,United States of America,11647
2011,ERI,Eritrea,CHN,China,CAN,Canada,1
2011,SOM,Somalia,MYS,Malaysia,AUS,Australia,3
2011,IRN,Iran (Islamic Rep. of),CHN,China,USA,United States of America,4
2011,BTN,Bhutan,NPL,Nepal,CAN,Canada,1105
2011,IRQ,Iraq,THA,Thailand,USA,United States of America,7
2012,IRN,Iran (Islamic Rep. of),AFG,Afghanistan,NOR,Norway,1
2012,IRQ,Iraq,PAK,Pakistan,AUS,Australia,7
2012,AFG,Afghanistan,IND,India,USA,United States of America,88
2012,ERI,Eritrea,HKG,"China, Hong Kong SAR",CAN,Canada,1
2012,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),NLD,Netherlands,25
2012,SYR,Syrian Arab Rep.,THA,Thailand,SWE,Sweden,1
2012,MMR,Myanmar,PAK,Pakistan,CAN,Canada,1
2012,SOM,Somalia,IDN,Indonesia,USA,United States of America,17
2012,AFG,Afghanistan,IDN,Indonesia,NZL,New Zealand,38
2012,MMR,Myanmar,PAK,Pakistan,USA,United States of America,19
2012,MMR,Myanmar,MYS,Malaysia,CAN,Canada,205
2012,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),AUS,Australia,945
2012,SOM,Somalia,HKG,"China, Hong Kong SAR",CAN,Canada,9
2012,SOM,Somalia,IND,India,NOR,Norway,1
2012,IRN,Iran (Islamic Rep. of),THA,Thailand,AUS,Australia,1
2012,IRQ,Iraq,CHN,China,SWE,Sweden,6
2012,COD,Dem. Rep. of the Congo,IND,India,USA,United States of America,8
2012,IRQ,Iraq,THA,Thailand,NLD,Netherlands,1
2012,AFG,Afghanistan,TJK,Tajikistan,SWE,Sweden,2
2012,SOM,Somalia,PAK,Pakistan,CAN,Canada,36
2012,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),USA,United States of America,154
2012,IRN,Iran (Islamic Rep. of),IDN,Indonesia,NZL,New Zealand,5
2012,SOM,Somalia,PAK,Pakistan,USA,United States of America,89
2012,IRQ,Iraq,IRN,Iran (Islamic Rep. of),AUS,Australia,3
2012,AFG,Afghanistan,IND,India,CAN,Canada,5
2012,MMR,Myanmar,MYS,Malaysia,NOR,Norway,180
2012,IRQ,Iraq,THA,Thailand,AUS,Australia,6
2012,AFG,Afghanistan,HKG,"China, Hong Kong SAR",SWE,Sweden,1
2012,ERI,Eritrea,IND,India,USA,United States of America,3
2012,MMR,Myanmar,THA,Thailand,NLD,Netherlands,60
2012,IRQ,Iraq,THA,Thailand,CAN,Canada,1
2012,SYR,Syrian Arab Rep.,LKA,Sri Lanka,USA,United States of America,1
2012,IRQ,Iraq,IDN,Indonesia,NZL,New Zealand,38
2012,COD,Dem. Rep. of the Congo,THA,Thailand,USA,United States of America,8
2012,AFG,Afghanistan,MYS,Malaysia,AUS,Australia,87
2012,SOM,Somalia,MYS,Malaysia,GBR,United Kingdom of Great Britain and Northern Ireland,1
2012,IRN,Iran (Islamic Rep. of),IND,India,CAN,Canada,3
2012,BTN,Bhutan,NPL,Nepal,NOR,Norway,19
2012,MMR,Myanmar,THA,Thailand,AUS,Australia,408
2012,MMR,Myanmar,HKG,"China, Hong Kong SAR",SWE,Sweden,1
2012,IRN,Iran (Islamic Rep. of),IND,India,USA,United States of America,7
2012,SOM,Somalia,THA,Thailand,NLD,Netherlands,2
2012,MMR,Myanmar,THA,Thailand,CAN,Canada,12
2012,AFG,Afghanistan,MYS,Malaysia,USA,United States of America,25
2012,IRN,Iran (Islamic Rep. of),MYS,Malaysia,NZL,New Zealand,4
2012,IRN,Iran (Islamic Rep. of),THA,Thailand,USA,United States of America,9
2012,COD,Dem. Rep. of the Congo,FJI,Fiji,FRA,France,1
2012,MMR,Myanmar,THA,Thailand,JPN,Japan,27
2012,IRN,Iran (Islamic Rep. of),MYS,Malaysia,AUS,Australia,3
2012,BTN,Bhutan,NPL,Nepal,GBR,United Kingdom of Great Britain and Northern Ireland,101
2012,SOM,Somalia,MYS,Malaysia,USA,United States of America,166
2012,MMR,Myanmar,IND,India,CAN,Canada,1
2012,MMR,Myanmar,THA,Thailand,NOR,Norway,1
2012,IRN,Iran (Islamic Rep. of),VUT,Vanuatu,AUS,Australia,1
2012,AFG,Afghanistan,IND,India,SWE,Sweden,6
2012,SOM,Somalia,MYS,Malaysia,CAN,Canada,35
2012,IRQ,Iraq,IND,India,USA,United States of America,8
2012,SOM,Somalia,THA,Thailand,CAN,Canada,2
2012,BTN,Bhutan,MYS,Malaysia,USA,United States of America,1
2012,IRQ,Iraq,MYS,Malaysia,NZL,New Zealand,17
2012,IRQ,Iraq,THA,Thailand,USA,United States of America,14
2012,IRN,Iran (Islamic Rep. of),CHN,China,USA,United States of America,1
2012,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),FRA,France,44
2012,SOM,Somalia,CHN,China,DNK,Denmark,1
2012,IRQ,Iraq,MYS,Malaysia,AUS,Australia,51
2012,SDN,Sudan,MYS,Malaysia,CAN,Canada,3
2012,MMR,Myanmar,IND,India,USA,United States of America,327
2012,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),FIN,Finland,245
2012,SDN,Sudan,MYS,Malaysia,USA,United States of America,4
2012,AFG,Afghanistan,IDN,Indonesia,CAN,Canada,1
2012,IRQ,Iraq,VUT,Vanuatu,AUS,Australia,1
2012,AFG,Afghanistan,IDN,Indonesia,SWE,Sweden,9
2012,MMR,Myanmar,THA,Thailand,USA,United States of America,5863
2012,AFG,Afghanistan,IND,India,AUS,Australia,15
2012,SYR,Syrian Arab Rep.,THA,Thailand,CAN,Canada,1
2012,ERI,Eritrea,MYS,Malaysia,USA,United States of America,4
2012,MMR,Myanmar,MYS,Malaysia,NZL,New Zealand,214
2012,MMR,Myanmar,MYS,Malaysia,AUS,Australia,1457
2012,IRQ,Iraq,CHN,China,USA,United States of America,4
2012,SOM,Somalia,IDN,Indonesia,DNK,Denmark,1
2012,AFG,Afghanistan,NPL,Nepal,CAN,Canada,4
2012,SOM,Somalia,IND,India,USA,United States of America,30
2012,MMR,Myanmar,THA,Thailand,FIN,Finland,155
2012,BTN,Bhutan,NPL,Nepal,USA,United States of America,8240
2012,COD,Dem. Rep. of the Congo,IDN,Indonesia,CAN,Canada,2
2012,IRN,Iran (Islamic Rep. of),IDN,Indonesia,SWE,Sweden,6
2012,SOM,Somalia,THA,Thailand,USA,United States of America,112
2012,MMR,Myanmar,IND,India,AUS,Australia,82
2012,AFG,Afghanistan,TJK,Tajikistan,CAN,Canada,9
2012,IRN,Iran (Islamic Rep. of),MYS,Malaysia,USA,United States of America,19
2012,SOM,Somalia,MYS,Malaysia,NZL,New Zealand,2
2012,SOM,Somalia,MYS,Malaysia,AUS,Australia,6
2012,SOM,Somalia,CHN,China,USA,United States of America,6
2012,MMR,Myanmar,MYS,Malaysia,DNK,Denmark,122
2012,IRQ,Iraq,IDN,Indonesia,SWE,Sweden,1
2012,BTN,Bhutan,NPL,Nepal,CAN,Canada,575
2012,SDN,Sudan,IND,India,USA,United States of America,4
2012,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),ISL,Iceland,25
2012,SOM,Somalia,THA,Thailand,FIN,Finland,4
2012,MMR,Myanmar,NPL,Nepal,USA,United States of America,1
2012,SOM,Somalia,IDN,Indonesia,CAN,Canada,12
2012,SDN,Sudan,MYS,Malaysia,NZL,New Zealand,8
2012,MMR,Myanmar,MYS,Malaysia,CZE,Czechia,63
2012,SDN,Sudan,THA,Thailand,USA,United States of America,1
2012,AFG,Afghanistan,IDN,Indonesia,AUS,Australia,487
2012,AFG,Afghanistan,UZB,Uzbekistan,CAN,Canada,15
2012,IRQ,Iraq,MYS,Malaysia,USA,United States of America,35
2012,BTN,Bhutan,NPL,Nepal,AUS,Australia,780
2012,AFG,Afghanistan,HKG,"China, Hong Kong SAR",USA,United States of America,1
2012,BTN,Bhutan,NPL,Nepal,DNK,Denmark,147
2012,AFG,Afghanistan,IRN,Iran (Islamic Rep. of),SWE,Sweden,435
2012,AFG,Afghanistan,PAK,Pakistan,CAN,Canada,166
2012,AFG,Afghanistan,IDN,Indonesia,USA,United States of America,2
2012,AFG,Afghanistan,PAK,Pakistan,USA,United States of America,223
2012,AFG,Afghanistan,MYS,Malaysia,CAN,Canada,15
2012,MMR,Myanmar,MYS,Malaysia,USA,United States of America,12862
2012,BTN,Bhutan,NPL,Nepal,NZL,New Zealand,60
2012,IRN,Iran (Islamic Rep. of),IDN,Indonesia,AUS,Australia,54
2012,AFG,Afghanistan,PAK,Pakistan,AUS,Australia,690
2012,COD,Dem. Rep. of the Congo,HKG,"China, Hong Kong SAR",USA,United States of America,1
2012,IRN,Iran (Islamic Rep. of),AFG,Afghanistan,CAN,Canada,1
2012,IRQ,Iraq,IRN,Iran (Islamic Rep. of),SWE,Sweden,2
2012,IRN,Iran (Islamic Rep. of),PAK,Pakistan,CAN,Canada,7
2012,IRQ,Iraq,IDN,Indonesia,USA,United States of America,5
2012,MMR,Myanmar,CHN,China,NZL,New Zealand,1
2012,IRN,Iran (Islamic Rep. of),PAK,Pakistan,USA,United States of America,8
2012,IRN,Iran (Islamic Rep. of),MYS,Malaysia,CAN,Canada,14
2012,MMR,Myanmar,THA,Thailand,NZL,New Zealand,6
2012,IRQ,Iraq,IDN,Indonesia,AUS,Australia,54
2012,IRN,Iran (Islamic Rep. of),PAK,Pakistan,AUS,Australia,9
2012,SOM,Somalia,THA,Thailand,PRT,Portugal,1
2012,SOM,Somalia,HKG,"China, Hong Kong SAR",USA,United States of America,2
2012,AFG,Afghanistan,HKG,"China, Hong Kong SAR",CAN,Canada,3
2012,COD,Dem. Rep. of the Congo,THA,Thailand,SWE,Sweden,1
2012,IRQ,Iraq,PAK,Pakistan,CAN,Canada,8
2012,MMR,Myanmar,IDN,Indonesia,USA,United States of America,3
2012,MMR,Myanmar,IND,India,NZL,New Zealand,1
2012,IRQ,Iraq,PAK,Pakistan,USA,United States of America,10
2012,IRQ,Iraq,MYS,Malaysia,CAN,Canada,6
2012,SYR,Syrian Arab Rep.,THA,Thailand,NZL,New Zealand,1
2012,MMR,Myanmar,IDN,Indonesia,AUS,Australia,2
2013,SYR,Syrian Arab Rep.,MYS,Malaysia,NZL,New Zealand,3
